"","state","county_name","county_crime_2016","inactivity_2016","median_house_income_2016","pop_2016","rural_2016","rec_resource_2016","county_crime_2018","inactivity_2018","median_house_income_2018","pop_2018","rural_2018","rec_resource_2018","county_crime_2020","inactivity_2020","median_house_income_2020","pop_2020","rural_2020","rec_resource_2020"
"2446","SD","Jones County",NA,0.28,44876,975,1,NA,NA,0.223,45485,927,1,0.5616302187,NA,0.219,49609,928,1,0.555666004
"2447","SD","Kingsbury County",NA,0.286,51837,5075,1,0.3774281274,NA,0.225,49653,5001,1,0.6653069153,NA,0.244,54609,4919,1,0.6666666667
"2448","SD","Lake County",65.82278481,0.249,53175,12368,0.44875,0.6183035714,72.519822085,0.203,57473,12909,0.44875,0.6328571429,69.118053636,0.234,60733,13057,0.44875,0.0971428571
"2449","SD","Lawrence County",114.95353961,0.226,45945,24657,0.3688425945,0.8770801345,134.50260935,0.183,50488,25281,0.3688425945,0.8534672366,175.91204398,0.184,51774,25741,0.3688425945,0.8534672366
"2450","SD","Lincoln County",216.30211667,0.219,79857,51548,0.292651914,0.7759659142,251.03077826,0.199,84610,54469,0.292651914,0.8958686535,287.96605032,0.2,84889,58807,0.292651914,0.8018872133
"2451","SD","Lyman County",NA,0.239,40639,3877,1,0.0215712383,NA,0.251,42682,3894,1,0.4151797603,NA,0.323,47429,3821,1,0.3041278296
"2452","SD","McCook County",29.545588844,0.279,57741,5649,1,0.1432894268,23.612750885,0.253,58975,5625,1,0.3611605554,26.650084392,0.268,59913,5546,1,0.2791028836
"2453","SD","McPherson County",26.925148088,0.277,38469,2429,1,NA,13.533631073,0.263,41253,2438,1,0.5388369256,41.135335253,0.256,39850,2407,1,0.4640097601
"2454","SD","Marshall County",192.60950207,0.274,50155,4683,1,0.077104811,261.31788968,0.214,54019,4801,1,0.0195446735,208.70291141,0.191,56862,5112,1,0.0195446735
"2455","SD","Meade County",75.31489417,0.253,54771,26951,0.3799638279,0.8142250531,97.548774387,0.217,54976,27693,0.3799638279,0.6947000079,123.80518889,0.21,59524,28294,0.3799638279,0.6696547928
"2456","SD","Mellette County",273.70793753,0.297,34237,2100,1,NA,142.40506329,0.282,33173,2102,1,0,191.02196753,0.277,32780,2042,1,0
"2457","SD","Miner County",27.804810232,0.27,49159,2316,1,0.4215152784,42.649985783,0.232,46744,2281,1,0.5244872332,22.089684118,0.238,50123,2213,1,0.5190456258
"2458","SD","Minnehaha County",284.83884067,0.23,55107,182882,0.136362027,0.8834352208,349.66410146,0.202,60244,187318,0.136362027,0.9002112493,403.19749386,0.194,60033,192876,0.136362027,0.921123752
"2459","SD","Moody County",183.68284096,0.262,53654,6367,1,0.4042553191,195.75520297,0.239,55731,6505,1,0.5629047179,242.30107863,0.304,57392,6579,1,0.5595127968
"2460","SD","Pennington County",493.33107562,0.214,48379,108242,0.2080179895,0.9185917502,488.25568449,0.188,51508,109372,0.2080179895,0.8884574236,561.73044312,0.192,58738,111729,0.2080179895,0.944912232
"2461","SD","Perkins County",22.136137244,0.325,39936,3033,1,0.0378940309,32.718944269,0.244,46868,2983,1,0.7052313883,16.46090535,0.214,55626,2922,1,0.7052313883
"2462","SD","Potter County",70.651405963,0.318,52758,2340,1,0.5264061829,55.694792537,0.262,54227,2299,1,0.5753542293,0,0.302,54722,2207,1,0.5753542293
"2463","SD","Roberts County",178.11201267,0.254,45911,10374,1,0.3311656321,209.19818259,0.268,43811,10255,1,0.3688048084,126.25036418,0.329,44709,10447,1,0.3353039708
"2464","SD","Sanborn County",NA,0.283,46281,2336,1,NA,NA,0.265,51157,2396,1,0.2887473461,340.42553191,0.294,54874,2429,1,0.2887473461
"2465","SD","Shannon County",0,0.238,27244,14218,0.7997939055,0.0209038716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2466","SD","Spink County",154.23371549,0.251,48125,6598,1,0.431644583,80.248771191,0.254,49463,6420,1,0.4442712393,22.725551095,0.3,50590,6495,1,0.4787217459
"2467","SD","Stanley County",122.16792537,0.267,67172,2983,0.4251517195,0.5168577208,99.9555753,0.241,66006,2993,0.4251517195,0.8671611598,135.02109705,0.232,69991,3022,0.4251517195,0.8556979096
"2468","SD","Sully County",72.236937154,0.285,59879,1438,1,NA,23.250406882,0.224,54593,1421,1,0.0553532411,34.626038781,0.227,59457,1392,1,0.0553532411
"2469","SD","Todd County",NA,0.285,27481,9882,1,0.0092592593,NA,0.266,29108,10155,1,0.5177902622,NA,0.284,31876,10283,1,0.5212234707
"2470","SD","Tripp County",99.794540652,0.264,40545,5512,0.484939759,0.3965272856,114.32697515,0.271,45288,5492,0.484939759,0.6105598866,147.46543779,0.28,45710,5478,0.484939759,0.5877037562
"2471","SD","Turner County",71.366267544,0.335,55708,8272,1,0.3441955193,75.549723647,0.25,58802,8317,1,0.5968611477,139.09046928,0.223,62792,8424,1,0.5757757278
"2472","SD","Union County",34.323514728,0.249,72041,15029,0.613931523,0.6619209667,99.952654006,0.222,74857,14934,0.613931523,0.6369886798,145.69993482,0.244,80698,15619,0.613931523,0.7181748733
"2473","SD","Walworth County",150.7840772,0.297,41831,5511,0.3642883413,0.648216256,149.81722299,0.274,47834,5610,0.3642883413,0.668444281,260.94520151,0.246,48394,5587,0.3642883413,0.6452739978
"2474","SD","Yankton County",194.07483643,0.209,47363,22684,0.3476691327,0.8182547464,245.43820947,0.218,54665,22616,0.3476691327,0.7814421963,290.23746702,0.186,56535,22869,0.3476691327,0.8348337642
"2475","SD","Ziebach County",23.474178404,0.279,32025,2826,0.7354516244,NA,11.591515011,0.274,30798,2801,0.7354516244,0.3516601214,0,0.274,32341,2742,0.7354516244,0.5783648697
"2476","TN","Tennessee",621.33944513,0.3221688962,44357,6549352,0.3360896172,0.6927203379,614.11456399,0.301,48506,6651194,0.3360896172,0.7121634451,620.76977725,0.272,52366,6770010,0.3360896172,0.701824505
"2477","TN","Anderson County",380.96917854,0.343,46689,75528,0.3466171518,0.7527319677,317.72895644,0.342,46731,75936,0.3466171518,0.6563643866,400.72801584,0.258,50672,76482,0.3466171518,0.6626069827
"2478","TN","Bedford County",362.15150249,0.397,42252,46627,0.5560166896,0.643348573,361.22555562,0.332,47295,47484,0.5560166896,0.5193084469,425.26432469,0.318,49860,49038,0.5560166896,0.4949620489
"2479","TN","Benton County",249.53212726,0.397,34382,16145,0.7845836618,0.4276184123,205.35968444,0.354,35723,16014,0.7845836618,0.4661289344,151.52920803,0.294,38940,16184,0.7845836618,0.4830493056
"2480","TN","Bledsoe County",92.690337032,0.386,34948,13931,1,0.4835352594,108.751942,0.344,37530,14675,1,0.2441752097,173.10397057,0.261,40195,14755,1,0.2380397639
"2481","TN","Blount County",334.89762239,0.345,47175,126339,0.3263149337,0.6915454028,308.93460174,0.287,51233,128670,0.3263149337,0.7405170311,353.53913143,0.245,57939,131349,0.3263149337,0.6777497764
"2482","TN","Bradley County",630.96429763,0.368,43065,102975,0.329719188,0.7019694229,545.18025963,0.344,45326,104490,0.329719188,0.7000394087,554.09123266,0.325,50427,106727,0.329719188,0.7674989643
"2483","TN","Campbell County",373.43248047,0.336,33333,39918,0.5502259554,0.689360448,326.08427137,0.305,34997,39714,0.5502259554,0.6346153846,418.61456127,0.297,39443,39583,0.5502259554,0.652126928
"2484","TN","Cannon County",216.34095334,0.36,41068,13757,0.8113180204,0.3162089704,190.31558661,0.33,45097,14027,0.8113180204,0.2119411637,177.18314952,0.283,51859,14462,0.8113180204,0.2119411637
"2485","TN","Carroll County",269.78940146,0.378,36627,28370,0.8305869154,0.4377322768,224.11579316,0.372,40392,28092,0.8305869154,0.2714045298,253.5595865,0.321,42025,28020,0.8305869154,0.241006942
"2486","TN","Carter County",206.33095022,0.342,34354,56886,0.4096544999,0.8168361661,209.22320813,0.329,33382,56502,0.4096544999,0.9037858735,270.6788062,0.285,39202,56351,0.4096544999,0.8112809975
"2487","TN","Cheatham County",311.95958089,0.347,51475,39764,0.8296125815,0.6425776755,308.13909314,0.292,58555,39880,0.8296125815,0.654750032,282.82320407,0.188,63241,40439,0.8296125815,0.4888121724
"2488","TN","Chester County",294.00386847,0.294,40980,17379,0.6524429397,0.4522211196,262.15351401,0.325,44567,17453,0.6524429397,0.366645263,263.3462144,0.303,47508,17276,0.6524429397,0.336407682
"2489","TN","Claiborne County",431.26962071,0.346,33640,31592,0.7155496228,0.4985564834,460.67027525,0.333,33437,31757,0.7155496228,0.523267004,317.0577045,0.303,37987,31756,0.7155496228,0.5356222643
"2490","TN","Clay County",173.59640952,0.353,30744,7765,1,0.1509986007,170.6120708,0.341,30976,7752,1,0.259381758,283.26788129,0.317,34238,7717,1,0.259381758
"2491","TN","Cocke County",669.86714302,0.396,30860,35374,0.6753126577,0.7274129325,581.53667795,0.399,31965,35219,0.6753126577,0.7624362066,607.66593955,0.336,36192,35774,0.6753126577,0.3806292412
"2492","TN","Coffee County",467.02022292,0.392,45235,53623,0.4728956739,0.6639518145,423.6601747,0.346,47884,54682,0.4728956739,0.7610046216,458.32986814,0.321,49494,55700,0.4728956739,0.731854686
"2493","TN","Crockett County",477.52234122,0.364,37853,14668,0.6737967914,0.2822569587,539.07742699,0.334,41447,14411,0.6737967914,0.0301659125,403.5843765,0.416,44431,14328,0.6737967914,0.0300287947
"2494","TN","Cumberland County",422.48043745,0.322,40839,57985,0.6089236972,0.5951866983,375.30743886,0.321,43504,58655,0.6089236972,0.715608442,296.79699429,0.283,46527,59673,0.6089236972,0.6287799047
"2495","TN","Davidson County",1153.2174187,0.258,48195,668347,0.0341194324,0.8639946001,1110.8612178,0.255,54666,684410,0.0341194324,0.88681961,1104.5843064,0.23,60799,692587,0.0341194324,0.9091292061
"2496","TN","Decatur County",271.1558016,0.392,37417,11666,1,0.5390830994,390.05779689,0.354,38246,11769,1,0.096708344,257.2678158,0.347,42905,11706,1,0.4848175555
"2497","TN","DeKalb County",326.71081678,0.404,38595,19268,0.7836885115,0.2065908241,259.98953062,0.301,40869,19361,0.7836885115,0.3434278695,303.10880829,0.263,47420,20138,0.7836885115,0.3386209475
"2498","TN","Dickson County",379.30460822,0.398,45914,50575,0.6775258728,0.5809205493,392.28096547,0.361,52144,52170,0.6775258728,0.5182418556,497.12371446,0.26,56166,53446,0.6775258728,0.6821165385
"2499","TN","Dyer County",622.386884,0.38,43425,37935,0.4286422329,0.5620190427,760.45957831,0.344,40163,37708,0.4286422329,0.6173731577,771.41430336,0.34,44302,37320,0.4286422329,0.6161210382
"2500","TN","Fayette County",367.22871625,0.34,56573,39011,0.7904355296,0.4654934527,248.12830552,0.299,56724,39590,0.7904355296,0.3017207716,258.37810182,0.253,59529,40507,0.7904355296,0.4826230703
